Customer ID,Recency,Frequency,Monetary,Cluster,PersonaName
13703,318,2,425.56,0,New / Dormant
13704,5,9,2308.06,0,New / Dormant
13705,8,7,2035.33,0,New / Dormant
13706,303,2,631.17,0,New / Dormant
13707,267,5,3365.86,0,New / Dormant
13708,271,1,296.88,0,New / Dormant
13709,4,18,7591.75,0,New / Dormant
13710,32,3,509.52,0,New / Dormant
13711,219,9,1792.26,0,New / Dormant
13712,247,2,766.42,0,New / Dormant
13713,408,3,743.26,0,New / Dormant
13714,465,1,161.35,0,New / Dormant
13715,281,17,8483.29,0,New / Dormant
13716,269,1,138.28,0,New / Dormant
13717,32,8,1763.3,0,New / Dormant
13718,246,2,306.55,0,New / Dormant
13719,15,11,2815.25,0,New / Dormant
13720,117,4,799.9,0,New / Dormant
13721,36,2,741.54,0,New / Dormant
13722,132,10,5635.41,0,New / Dormant
13723,217,6,1209.2,0,New / Dormant
13724,637,1,213.01,0,New / Dormant
13725,50,8,1980.56,0,New / Dormant
13726,39,2,1079.6599999999999,0,New / Dormant
13727,29,8,1080.05,0,New / Dormant
13728,37,16,2855.17,0,New / Dormant
13729,436,3,724.73,0,New / Dormant
13730,136,2,752.6,0,New / Dormant
13731,219,2,610.59,0,New / Dormant
13732,28,1,491.86,0,New / Dormant
13733,411,2,487.03000000000003,0,New / Dormant
13734,509,4,6701.640000000001,1,Champions
13735,25,13,9813.22,0,New / Dormant
13736,5,7,2766.21,0,New / Dormant
13737,200,1,339.59999999999997,0,New / Dormant
13738,396,1,440.93,0,New / Dormant
13739,18,2,292.2,0,New / Dormant
13740,241,5,1597.77,0,New / Dormant
13741,72,3,668.4300000000001,0,New / Dormant
13742,17,12,3131.02,0,New / Dormant
13743,3,7,1341.6,0,New / Dormant
13744,95,2,1156.36,0,New / Dormant
13745,162,2,777.36,0,New / Dormant
13746,414,1,176.69,0,New / Dormant
13747,374,2,249.39999999999998,0,New / Dormant
13748,96,9,2268.35,0,New / Dormant
13750,54,11,3602.1800000000003,0,New / Dormant
13751,288,1,296.25,0,New / Dormant
13752,124,7,1590.73,0,New / Dormant
13753,288,4,2094.57,0,New / Dormant
13754,152,3,447.05,0,New / Dormant
13755,4,9,2161.35,0,New / Dormant
13756,2,23,9207.5,1,Champions
13757,675,1,195.55,0,New / Dormant
13758,12,15,9416.98,0,New / Dormant
13759,33,2,659.4100000000001,0,New / Dormant
13760,54,5,1363.6399999999999,0,New / Dormant
13761,50,6,1952.17,0,New / Dormant
13762,219,5,2472.48,0,New / Dormant
13763,63,3,5217.4400000000005,0,New / Dormant
13764,71,6,2953.26,0,New / Dormant
13765,653,1,352.821,0,New / Dormant
13766,495,1,190.35,0,New / Dormant
13767,2,73,29730.420199999626,1,Champions
13768,727,2,875.97,0,New / Dormant
13769,2,20,5800.42,0,New / Dormant
13770,422,4,785.37,0,New / Dormant
13771,64,9,5728.82,0,New / Dormant
13772,34,8,3114.22,0,New / Dormant
13773,397,2,301.54,0,New / Dormant
13774,82,1,345.0,0,New / Dormant
13775,591,1,1049.66,0,New / Dormant
13776,428,2,623.98,0,New / Dormant
13777,1,61,29730.420199999626,1,Champions
13778,103,4,1124.49,0,New / Dormant
13779,516,1,161.13,0,New / Dormant
13780,7,3,735.82,0,New / Dormant
13781,251,3,778.83,0,New / Dormant
13782,13,13,1793.72,0,New / Dormant
13783,488,4,1542.09,0,New / Dormant
13784,10,14,2910.23,0,New / Dormant
13785,429,4,542.49,0,New / Dormant
13786,367,6,3358.94,0,New / Dormant
13787,76,6,1222.5,0,New / Dormant
13788,505,1,3.75,0,New / Dormant
13789,388,1,239.45999999999998,0,New / Dormant
13790,4,1,348.8,0,New / Dormant
13791,128,2,1516.0,0,New / Dormant
13792,66,3,383.95,0,New / Dormant
13793,647,1,96.0,0,New / Dormant
13794,547,1,126.03,0,New / Dormant
13795,388,4,836.3,0,New / Dormant
13796,499,1,289.7,0,New / Dormant
13797,437,3,1179.45,0,New / Dormant
13798,1,110,29730.420199999626,1,Champions
13799,117,9,2803.57,0,New / Dormant
13800,310,3,1679.56,0,New / Dormant
13801,67,1,324.8,0,New / Dormant
13802,139,19,26259.11,1,Champions
13803,255,3,1338.91,0,New / Dormant
13804,31,9,3208.52,0,New / Dormant
13805,52,2,924.6,0,New / Dormant
13806,64,1,256.38,0,New / Dormant
13807,367,3,534.8,0,New / Dormant
13808,6,5,1747.66,0,New / Dormant
13809,305,3,679.7,0,New / Dormant
13810,29,3,1499.01,0,New / Dormant
13811,184,3,814.5,0,New / Dormant
13812,42,3,539.0,0,New / Dormant
13813,40,8,2765.47,0,New / Dormant
13814,92,3,2257.32,0,New / Dormant
13815,22,8,7475.74,0,New / Dormant
13816,24,2,571.6700000000001,0,New / Dormant
13817,29,2,382.98,0,New / Dormant
13818,430,1,61.28,0,New / Dormant
13819,302,6,2642.35,0,New / Dormant
13820,418,3,660.65,0,New / Dormant
13821,145,6,1410.73,0,New / Dormant
13822,6,2,632.0,0,New / Dormant
13823,19,7,3403.4500000000003,0,New / Dormant
13824,33,12,3314.76,0,New / Dormant
13825,622,2,255.59,0,New / Dormant
13826,176,1,189.5,0,New / Dormant
13827,58,3,412.05,0,New / Dormant
13828,22,1,209.49,0,New / Dormant
13829,421,1,102.0,0,New / Dormant
13830,582,1,156.85000000000002,0,New / Dormant
13831,16,18,7023.58,0,New / Dormant
13832,19,2,613.6899999999999,0,New / Dormant
13833,159,2,701.36,0,New / Dormant
13834,577,2,324.19,0,New / Dormant
13835,25,7,1095.27,0,New / Dormant
13836,399,2,620.37,0,New / Dormant
13837,212,2,271.24,0,New / Dormant
13838,6,10,1966.09,0,New / Dormant
13839,486,1,139.95000000000002,0,New / Dormant
13840,416,1,651.4,0,New / Dormant
13841,253,1,85.0,0,New / Dormant
13842,59,18,5629.91,0,New / Dormant
13843,381,1,319.75,0,New / Dormant
13844,11,1,361.62,0,New / Dormant
13845,65,1,312.98,0,New / Dormant
13846,25,4,1307.79,0,New / Dormant
13847,720,1,310.72,0,New / Dormant
13848,92,8,3335.0,1,Champions
13849,52,5,3469.3,0,New / Dormant
13850,129,1,1595.48,0,New / Dormant
13851,96,8,4606.46,1,Champions
13852,611,1,187.35000000000002,0,New / Dormant
13853,57,1,1090.14,0,New / Dormant
13854,9,39,12253.96,1,Champions
13855,501,4,1310.3400000000001,0,New / Dormant
13856,169,11,1142.03,0,New / Dormant
13857,393,6,1001.01,0,New / Dormant
13858,57,1,216.17,0,New / Dormant
13859,326,2,515.86,0,New / Dormant
13860,1,5,1245.9,0,New / Dormant
13861,429,2,273.26,0,New / Dormant
13862,18,9,2556.09,0,New / Dormant
13863,248,4,1239.55,0,New / Dormant
13864,387,1,662.4000000000001,0,New / Dormant
13865,58,4,501.56,0,New / Dormant
13866,74,1,145.67000000000002,0,New / Dormant
13867,31,3,1015.29,0,New / Dormant
13868,7,2,3192.54,1,Champions
13869,123,10,8111.57,0,New / Dormant
13870,2,15,5712.08,0,New / Dormant
13871,23,17,7885.85,0,New / Dormant
13872,527,3,919.57,0,New / Dormant
13873,120,8,1038.92,0,New / Dormant
13874,358,7,2049.15,0,New / Dormant
13875,54,14,4814.37,0,New / Dormant
13876,64,1,122.7,0,New / Dormant
13877,86,3,449.68,0,New / Dormant
13878,55,4,2473.06,0,New / Dormant
13879,646,1,395.5,0,New / Dormant
13880,21,17,4391.66,0,New / Dormant
13881,4,43,29730.420199999626,1,Champions
13882,3,5,1191.13,0,New / Dormant
13883,11,15,6560.02,0,New / Dormant
13884,7,10,1888.48,0,New / Dormant
13885,189,2,506.8,0,New / Dormant
13886,71,1,243.56,0,New / Dormant
13887,204,1,349.55,0,New / Dormant
13888,120,7,2169.05,0,New / Dormant
13889,93,6,1991.23,0,New / Dormant
13890,1,14,2927.38,0,New / Dormant
13891,378,3,863.5600000000001,0,New / Dormant
13892,27,6,1267.6499999999999,0,New / Dormant
13893,298,1,821.1,0,New / Dormant
13894,24,3,564.62,0,New / Dormant
13895,28,6,4008.52,0,New / Dormant
13896,626,1,388.55,0,New / Dormant
13897,50,3,1160.72,0,New / Dormant
13898,326,2,686.4,0,New / Dormant
13899,16,2,388.52,0,New / Dormant
13900,183,6,1610.59,0,New / Dormant
13901,72,15,5676.34,0,New / Dormant
13902,632,5,29730.420199999626,1,Champions
13903,400,1,165.45000000000002,0,New / Dormant
13904,37,2,332.64,0,New / Dormant
13905,733,1,312.65,0,New / Dormant
13906,409,1,42.0,0,New / Dormant
13907,692,1,136.8,0,New / Dormant
13908,80,4,2369.55,0,New / Dormant
13909,423,2,286.6,0,New / Dormant
13911,57,20,4234.99,0,New / Dormant
13912,424,1,124.95,0,New / Dormant
13913,507,1,42.22,0,New / Dormant
13914,12,2,626.45,0,New / Dormant
13915,394,1,70.80000000000001,0,New / Dormant
13916,464,4,1275.81,0,New / Dormant
13917,50,2,272.04,0,New / Dormant
13918,50,2,1212.8400000000001,0,New / Dormant
13919,59,4,1360.68,0,New / Dormant
13920,432,4,1774.68,0,New / Dormant
13921,402,4,730.7,0,New / Dormant
13922,352,3,865.2,0,New / Dormant
13923,54,1,351.13,0,New / Dormant
13924,2,6,1838.8500000000001,0,New / Dormant
13925,93,4,678.25,0,New / Dormant
13926,23,1,223.85000000000002,0,New / Dormant
13927,75,2,708.26,0,New / Dormant
13928,11,4,464.57,0,New / Dormant
13929,169,11,3494.1,0,New / Dormant
13930,58,2,337.34,0,New / Dormant
13931,96,11,5257.38,0,New / Dormant
13932,295,1,307.4,0,New / Dormant
13933,109,2,608.7900000000001,0,New / Dormant
13934,264,1,922.1,0,New / Dormant
13935,597,3,6116.92,0,New / Dormant
13936,180,3,939.66,0,New / Dormant
13937,169,2,880.13,0,New / Dormant
13938,35,1,71.66,0,New / Dormant
13939,23,7,1560.96,0,New / Dormant
13940,17,4,839.14,0,New / Dormant
13941,22,15,11122.300000000001,1,Champions
13942,535,1,320.0,0,New / Dormant
13943,578,1,246.54,0,New / Dormant
13944,653,1,200.43,0,New / Dormant
13945,395,2,854.15,0,New / Dormant
13946,79,6,1876.23,0,New / Dormant
13947,65,1,90.6,0,New / Dormant
13948,361,4,548.76,0,New / Dormant
13949,3,6,2427.32,0,New / Dormant
13950,11,4,745.06,0,New / Dormant
13951,176,3,674.45,0,New / Dormant
13952,218,14,12823.521,1,Champions
13953,7,12,6640.68,1,Champions
13954,2,2,439.92,0,New / Dormant
13955,154,3,545.17,0,New / Dormant
13956,5,5,1026.42,0,New / Dormant
13957,418,3,458.25,0,New / Dormant
13958,380,8,4709.2300000000005,0,New / Dormant
13959,79,6,1076.18,0,New / Dormant
13960,21,2,230.22,0,New / Dormant
13961,392,1,538.4,0,New / Dormant
13962,22,3,362.8,0,New / Dormant
13963,308,17,3011.87,0,New / Dormant
13964,387,2,438.9,0,New / Dormant
13965,477,3,996.61,0,New / Dormant
13966,435,1,390.86,0,New / Dormant
13967,146,2,166.3,0,New / Dormant
13968,423,1,123.66,0,New / Dormant
13969,7,35,13365.87,1,Champions
13970,386,2,846.55,0,New / Dormant
13971,19,14,4667.57,0,New / Dormant
13972,71,2,190.25,0,New / Dormant
13973,287,1,264.7,0,New / Dormant
13974,49,2,677.72,0,New / Dormant
13975,31,12,5358.84,0,New / Dormant
13976,207,4,1192.36,0,New / Dormant
13977,411,1,519.8100000000001,0,New / Dormant
13978,15,2,196.79000000000002,0,New / Dormant
13979,73,7,3416.23,0,New / Dormant
13980,60,5,799.92,0,New / Dormant
13981,416,1,331.14,0,New / Dormant
13982,39,9,4445.59,0,New / Dormant
13983,30,21,7108.45,0,New / Dormant
13984,27,12,2048.6,0,New / Dormant
13985,4,22,10020.86,0,New / Dormant
13986,17,1,320.46,0,New / Dormant
13987,380,2,682.54,0,New / Dormant
13988,20,8,4757.8,0,New / Dormant
13989,66,5,2026.06,0,New / Dormant
13990,213,1,311.3,0,New / Dormant
13991,12,6,855.97,0,New / Dormant
13992,30,3,219.5,0,New / Dormant
13993,43,19,6775.71,0,New / Dormant
13994,4,6,2313.14,0,New / Dormant
13995,15,14,3902.01,0,New / Dormant
13996,386,2,895.76,0,New / Dormant
13997,519,3,382.31,0,New / Dormant
13998,447,3,566.7,0,New / Dormant
13999,10,29,9502.26,0,New / Dormant
14000,211,5,2046.3400000000001,0,New / Dormant
14001,46,9,4530.09,0,New / Dormant
14002,134,2,529.73,0,New / Dormant
14003,733,1,209.41,0,New / Dormant
14004,43,11,6258.45,0,New / Dormant
14005,10,5,2874.72,0,New / Dormant
14006,116,7,2196.67,0,New / Dormant
14007,513,1,79.48,0,New / Dormant
14008,432,1,509.04,0,New / Dormant
14009,198,3,1099.91,0,New / Dormant
14010,565,2,445.15,0,New / Dormant
14011,480,2,457.82,0,New / Dormant
14012,278,1,328.8,0,New / Dormant
14013,110,5,1084.57,0,New / Dormant
14014,77,3,1948.21,0,New / Dormant
14015,53,1,917.34,0,New / Dormant
14016,162,11,11403.41,1,Champions
14017,571,1,229.75,0,New / Dormant
14018,645,1,367.15000000000003,0,New / Dormant
14019,47,3,1421.61,0,New / Dormant
14020,17,4,1249.01,0,New / Dormant
14021,155,7,1716.58,0,New / Dormant
14022,225,2,792.15,0,New / Dormant
14023,7,2,584.07,0,New / Dormant
14024,122,3,645.74,0,New / Dormant
14025,465,8,4057.9,0,New / Dormant
14026,471,2,713.11,0,New / Dormant
14027,61,1,104.82,0,New / Dormant
14028,550,3,10396.5,1,Champions
14029,63,2,467.66,0,New / Dormant
14030,18,20,8262.29,1,Champions
14031,7,44,29730.420199999626,1,Champions
14032,2,16,4850.2699999999995,0,New / Dormant
14033,555,1,109.44,0,New / Dormant
14034,22,3,651.8199999999999,0,New / Dormant
14035,29,9,2856.72,0,New / Dormant
14036,285,1,626.65,0,New / Dormant
14037,176,6,836.95,0,New / Dormant
14038,78,5,3069.88,0,New / Dormant
14039,33,2,267.28000000000003,0,New / Dormant
14040,41,35,12645.57,1,Champions
14041,266,1,141.41,0,New / Dormant
14042,725,1,431.98,0,New / Dormant
14043,491,2,304.25,0,New / Dormant
14044,27,10,3123.1,0,New / Dormant
14045,109,16,11313.029999999999,1,Champions
14046,284,1,154.99,0,New / Dormant
14047,9,14,4255.03,0,New / Dormant
14048,305,3,748.69,0,New / Dormant
14049,17,13,13239.03,1,Champions
14050,32,2,746.36,0,New / Dormant
14051,1,37,22434.0,1,Champions
14052,20,2,480.81,0,New / Dormant
14053,124,4,572.3,0,New / Dormant
14054,65,1,92.46,0,New / Dormant
14055,106,3,1520.96,0,New / Dormant
14056,1,23,8214.65,0,New / Dormant
14057,24,22,8408.84,1,Champions
14058,463,2,469.19,0,New / Dormant
14059,267,1,183.6,0,New / Dormant
14060,5,30,9519.08,1,Champions
14061,507,3,917.4300000000001,0,New / Dormant
14062,10,24,25604.2,1,Champions
14063,438,9,22710.2,1,Champions
14064,29,15,3332.42,0,New / Dormant
14065,389,3,891.02,0,New / Dormant
14066,267,1,152.55,0,New / Dormant
14067,64,2,374.7,0,New / Dormant
14068,320,4,1528.3700000000001,0,New / Dormant
14069,515,2,230.06,0,New / Dormant
14070,685,1,326.55,0,New / Dormant
14071,4,8,1438.82,0,New / Dormant
14072,667,1,390.85,0,New / Dormant
14073,32,1,151.04,0,New / Dormant
14074,623,1,219.39999999999998,0,New / Dormant
14075,5,6,1734.87,0,New / Dormant
14076,129,1,122.47,0,New / Dormant
14077,41,6,615.0799999999999,0,New / Dormant
14078,102,9,1692.6299999999999,0,New / Dormant
14079,125,2,618.73,0,New / Dormant
14080,33,5,1115.68,0,New / Dormant
14081,302,10,5370.1,0,New / Dormant
14082,365,2,413.36,0,New / Dormant
14083,4,11,1407.26,0,New / Dormant
14084,512,1,150.5,0,New / Dormant
14085,2,33,10104.97,1,Champions
14086,463,1,39.95,0,New / Dormant
14087,3,3,846.22,0,New / Dormant
14088,10,16,29730.420199999626,1,Champions
14089,57,1,161.0,0,New / Dormant
14090,325,1,76.32000000000001,0,New / Dormant
14091,654,2,9530.08,1,Champions
14092,8,24,7229.45,0,New / Dormant
14093,12,1,442.85,0,New / Dormant
14094,440,1,335.22,0,New / Dormant
14095,723,1,2.95,0,New / Dormant
14096,4,17,29730.420199999626,1,Champions
14097,481,2,422.85999999999996,0,New / Dormant
14098,37,1,147.35,0,New / Dormant
14099,16,20,5765.71,0,New / Dormant
14100,138,1,194.9,0,New / Dormant
14101,74,13,9961.93,1,Champions
14102,5,5,1360.28,0,New / Dormant
14104,155,5,771.5799999999999,0,New / Dormant
14105,239,5,5988.83,0,New / Dormant
14106,737,1,214.79999999999998,0,New / Dormant
14107,52,11,4877.3,0,New / Dormant
14108,31,4,1044.96,0,New / Dormant
14109,73,1,144.2,0,New / Dormant
14110,4,33,12987.95,1,Champions
14111,14,4,692.85,0,New / Dormant
14112,23,13,5834.59,0,New / Dormant
14113,4,16,7092.610000000001,1,Champions
14114,274,7,1364.09,0,New / Dormant
14115,502,2,622.6700000000001,0,New / Dormant
14116,20,5,1382.74,0,New / Dormant
14117,144,1,90.0,0,New / Dormant
14118,429,1,458.45,0,New / Dormant
14119,376,2,183.37,0,New / Dormant
14121,4,4,2780.15,0,New / Dormant
14122,406,3,362.42,0,New / Dormant
14123,733,1,436.18,0,New / Dormant
14124,84,1,419.58000000000004,0,New / Dormant
14125,11,3,2740.43,0,New / Dormant
14126,8,4,1172.46,0,New / Dormant
14127,123,6,1900.0800000000002,0,New / Dormant
14128,61,3,924.21,0,New / Dormant
14129,2,9,2591.34,0,New / Dormant
14130,319,4,1882.67,0,New / Dormant
14131,649,1,187.87,0,New / Dormant
14132,2,11,3586.0299999999997,0,New / Dormant
14133,130,4,911.14,0,New / Dormant
14134,383,15,11123.35,1,Champions
14135,2,24,9643.92,1,Champions
14136,401,5,1570.81,0,New / Dormant
14137,696,1,332.7,0,New / Dormant
14138,2,2,982.3800000000001,0,New / Dormant
14139,46,4,1086.8,0,New / Dormant
14140,4,2,935.05,0,New / Dormant
14141,3,4,915.13,0,New / Dormant
14142,373,2,983.15,0,New / Dormant
14143,134,1,115.8,0,New / Dormant
14144,486,1,30.599999999999998,0,New / Dormant
14145,47,7,7600.05,1,Champions
14146,9,12,9450.3,1,Champions
14147,78,9,2590.2,0,New / Dormant
14148,234,2,466.29,0,New / Dormant
14149,221,1,446.62,0,New / Dormant
14150,36,2,658.64,0,New / Dormant
14151,673,2,679.45,0,New / Dormant
14152,75,7,1997.3400000000001,0,New / Dormant
14153,483,1,233.4,0,New / Dormant
14154,239,8,6460.7,0,New / Dormant
14155,266,1,118.75,0,New / Dormant
14156,10,156,29730.420199999626,1,Champions
14157,20,5,1002.78,0,New / Dormant
14158,40,1,507.66,0,New / Dormant
14159,20,20,7938.01,1,Champions
14160,610,7,8421.47,0,New / Dormant
14161,216,7,3318.88,0,New / Dormant
14162,174,2,289.36,0,New / Dormant
14163,87,5,2594.62,0,New / Dormant
14164,71,2,1631.77,0,New / Dormant
14165,276,1,122.53999999999999,0,New / Dormant
14166,505,2,256.85,0,New / Dormant
14167,39,8,1296.49,0,New / Dormant
14168,421,2,370.45,0,New / Dormant
14169,431,2,624.4300000000001,0,New / Dormant
14170,375,3,597.33,0,New / Dormant
14171,98,2,498.79,0,New / Dormant
14172,605,3,402.72,0,New / Dormant
14173,11,6,586.0,0,New / Dormant
14174,33,1,134.46,0,New / Dormant
14175,60,8,7678.88,0,New / Dormant
14176,297,5,916.01,0,New / Dormant
14177,86,13,2229.34,0,New / Dormant
14178,9,7,1620.93,0,New / Dormant
14179,41,2,719.78,0,New / Dormant
14180,11,33,6319.25,0,New / Dormant
14181,411,2,310.55,0,New / Dormant
14182,444,4,678.77,0,New / Dormant
14183,411,2,286.29,0,New / Dormant
14184,67,1,452.89,0,New / Dormant
14185,331,1,197.65,0,New / Dormant
14186,427,5,1550.63,0,New / Dormant
14187,474,1,123.5,0,New / Dormant
14188,31,6,2054.36,0,New / Dormant
14189,2,16,5814.39,0,New / Dormant
14190,666,1,79.9,0,New / Dormant
14191,2,15,4817.66,0,New / Dormant
14192,388,1,293.74,0,New / Dormant
14193,68,3,1210.19,0,New / Dormant
14194,5,36,18670.59,1,Champions
14195,202,6,2615.6,0,New / Dormant
14196,107,1,335.52,0,New / Dormant
14197,411,1,390.05,0,New / Dormant
14198,18,9,1569.73,0,New / Dormant
14199,218,4,1091.7,0,New / Dormant
14200,617,1,379.2,0,New / Dormant
14201,60,10,1193.54,0,New / Dormant
14202,381,3,847.76,0,New / Dormant
14203,397,1,339.34,0,New / Dormant
14204,2,4,1062.96,0,New / Dormant
14205,17,9,2414.2,0,New / Dormant
14206,239,3,1185.01,0,New / Dormant
14207,688,1,157.8,0,New / Dormant
14208,95,2,567.05,0,New / Dormant
14209,11,15,4993.27,0,New / Dormant
14210,106,16,5861.52,0,New / Dormant
14211,53,18,4402.29,0,New / Dormant
14212,90,2,2190.14,0,New / Dormant
14213,405,1,1192.2,0,New / Dormant
14214,31,5,1004.38,0,New / Dormant
14215,12,9,3416.33,0,New / Dormant
14216,3,5,2150.04,0,New / Dormant
14217,2,23,3416.89,0,New / Dormant
14218,43,1,169.48000000000002,0,New / Dormant
14219,4,3,633.83,0,New / Dormant
14220,247,4,1515.0,0,New / Dormant
14221,42,17,6517.49,0,New / Dormant
14222,177,1,683.17,0,New / Dormant
14223,92,3,991.13,0,New / Dormant
14224,110,9,1897.9,0,New / Dormant
14225,435,4,2037.02,0,New / Dormant
14226,29,6,3002.53,0,New / Dormant
14227,26,15,6368.71,0,New / Dormant
14228,438,3,745.5,0,New / Dormant
14229,52,7,2594.04,0,New / Dormant
14230,436,3,979.8000000000001,0,New / Dormant
14231,184,4,1235.6200000000001,0,New / Dormant
14232,43,5,2048.07,0,New / Dormant
14233,49,7,2904.27,0,New / Dormant
14234,22,4,775.46,0,New / Dormant
14235,75,9,4717.99,0,New / Dormant
14236,81,5,1744.64,0,New / Dormant
14237,373,2,632.14,0,New / Dormant
14238,326,3,434.23,0,New / Dormant
14239,43,21,4263.17,0,New / Dormant
14240,30,3,1247.49,0,New / Dormant
14241,184,2,333.70000000000005,0,New / Dormant
14242,235,2,280.55,0,New / Dormant
14243,9,17,7431.05,0,New / Dormant
14244,661,1,366.41999999999996,0,New / Dormant
14245,220,2,1693.45,0,New / Dormant
14246,111,3,1474.06,0,New / Dormant
14247,278,5,772.66,0,New / Dormant
14248,318,3,1032.95,0,New / Dormant
14249,411,12,5625.461,0,New / Dormant
14250,7,3,1904.05,0,New / Dormant
14251,2,5,2879.7000000000003,0,New / Dormant
14252,381,1,350.99,0,New / Dormant
14253,493,2,363.40000000000003,0,New / Dormant
14254,433,1,601.03,0,New / Dormant
14255,546,1,1000.63,0,New / Dormant
14256,260,5,2473.9900000000002,0,New / Dormant
14257,64,9,5954.45,0,New / Dormant
14258,9,25,29730.420199999626,1,Champions
14259,142,1,120.0,0,New / Dormant
14260,471,3,824.28,0,New / Dormant
14261,51,2,1163.45,0,New / Dormant
14262,8,8,2618.23,0,New / Dormant
14263,423,1,322.93,0,New / Dormant
14264,155,6,1517.3600000000001,0,New / Dormant
14265,109,4,1373.35,0,New / Dormant
14266,428,1,40.56,0,New / Dormant
14267,163,3,1516.24,0,New / Dormant
14268,471,1,354.85,0,New / Dormant
14269,439,1,295.73,0,New / Dormant
14270,332,1,492.65000000000003,0,New / Dormant
14271,226,2,219.13,0,New / Dormant
14272,74,4,920.81,0,New / Dormant
14273,51,4,559.97,0,New / Dormant
14274,686,1,256.6,0,New / Dormant
14275,396,6,1189.3799999999999,0,New / Dormant
14276,99,7,2102.68,0,New / Dormant
14277,15,9,17225.81,1,Champions
14278,410,1,205.83,0,New / Dormant
14279,521,2,191.86,0,New / Dormant
14280,197,1,134.04,0,New / Dormant
14281,408,1,245.15,0,New / Dormant
14282,3,25,7849.66,0,New / Dormant
14283,463,4,628.4399999999999,0,New / Dormant
14284,31,3,1299.65,0,New / Dormant
14285,21,8,3284.42,0,New / Dormant
14286,24,7,8479.76,0,New / Dormant
14287,8,3,176.63,0,New / Dormant
14288,213,1,426.6,0,New / Dormant
14289,9,6,911.26,0,New / Dormant
14290,11,8,4516.56,0,New / Dormant
14291,2,23,7904.1,0,New / Dormant
14292,8,16,9226.25,1,Champions
14293,3,9,3267.9300000000003,0,New / Dormant
14294,407,1,375.34,0,New / Dormant
14295,40,5,2362.91,0,New / Dormant
14296,421,2,456.40000000000003,0,New / Dormant
14297,18,4,1305.33,0,New / Dormant
14298,8,82,29730.420199999626,1,Champions
14299,8,27,14499.49,1,Champions
14300,19,1,43.2,0,New / Dormant
14301,117,4,1992.18,0,New / Dormant
14302,431,3,742.9000000000001,0,New / Dormant
14303,407,2,277.94,0,New / Dormant
14304,223,3,1725.01,0,New / Dormant
14305,71,3,1858.96,0,New / Dormant
14306,51,6,3151.4,0,New / Dormant
14307,89,10,5071.03,0,New / Dormant
14308,549,2,1147.02,1,Champions
14309,8,11,3780.81,0,New / Dormant
14310,433,1,492.1,0,New / Dormant
14311,243,2,516.45,0,New / Dormant
14312,47,11,3090.29,0,New / Dormant
14314,107,2,229.8,0,New / Dormant
14315,45,8,3197.82,0,New / Dormant
14316,422,5,1370.34,0,New / Dormant
14317,65,1,508.58000000000004,0,New / Dormant
14318,460,1,158.02,0,New / Dormant
14319,424,1,494.85,0,New / Dormant
14320,207,5,1346.75,0,New / Dormant
14321,11,7,2218.06,0,New / Dormant
14322,429,4,474.1,0,New / Dormant
14323,115,2,605.0600000000001,0,New / Dormant
14324,410,2,701.61,0,New / Dormant
14325,570,1,245.48000000000002,0,New / Dormant
14326,242,3,940.98,0,New / Dormant
14327,163,6,1894.93,0,New / Dormant
14328,438,1,445.05,0,New / Dormant
14329,17,15,9927.22,0,New / Dormant
14330,624,1,200.63,0,New / Dormant
14331,124,2,462.65999999999997,0,New / Dormant
14332,23,5,1943.51,0,New / Dormant
14333,68,1,415.2,0,New / Dormant
14334,17,12,4318.48,0,New / Dormant
14335,16,2,468.26,0,New / Dormant
14336,17,4,1614.91,0,New / Dormant
14338,161,3,928.1,0,New / Dormant
14339,243,2,620.27,0,New / Dormant
14340,219,1,134.7,0,New / Dormant
14341,45,18,4467.32,0,New / Dormant
14342,21,6,918.44,0,New / Dormant
14343,421,4,1088.91,0,New / Dormant
14344,127,20,3333.7000000000003,0,New / Dormant
14345,39,1,108.97999999999999,0,New / Dormant
14346,121,5,2315.75,0,New / Dormant
14347,737,1,82.6,0,New / Dormant
14348,260,1,409.57,0,New / Dormant
14349,10,1,133.5,0,New / Dormant
14350,274,3,972.03,0,New / Dormant
14351,165,1,51.0,0,New / Dormant
14352,157,4,1078.96,0,New / Dormant
14353,215,3,376.5,0,New / Dormant
14354,6,2,163.62,0,New / Dormant
14355,366,3,1014.45,0,New / Dormant
14356,80,2,701.23,0,New / Dormant
14357,43,1,225.77,0,New / Dormant
14358,389,2,400.06,0,New / Dormant
14359,19,3,912.18,0,New / Dormant
14360,32,4,2128.23,0,New / Dormant
14361,579,1,214.70999999999998,0,New / Dormant
14362,22,1,161.2,0,New / Dormant
14363,402,2,227.47000000000003,0,New / Dormant
14364,109,8,3717.35,0,New / Dormant
14365,395,2,634.68,0,New / Dormant
14366,525,1,136.0,0,New / Dormant
14367,8,16,9261.52,0,New / Dormant
14368,320,1,155.0,0,New / Dormant
14369,642,2,469.13,0,New / Dormant
14370,451,6,1175.78,0,New / Dormant
14371,295,1,100.5,0,New / Dormant
14372,443,2,860.08,0,New / Dormant
14373,358,1,76.55,0,New / Dormant
14374,541,1,108.0,0,New / Dormant
14375,185,3,1132.99,0,New / Dormant
14376,683,1,215.46,0,New / Dormant
14377,191,2,617.05,0,New / Dormant
14378,622,1,131.25,0,New / Dormant
14379,44,4,1268.91,0,New / Dormant
14380,682,1,48.96,0,New / Dormant
